Date,Time,Ptch(rad),Roll(rad),Yaw(rad),FM,RxBt(V),Curr(A),Capa(mAh),Bat%(%),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Rud,Ele,Thr,Ail,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V),GPS,GAlt(m),GSpd(kts),Hdg(@)
2026-09-14,18:33:43.600,-0.09,-0.19,-0.09,,7.6,0.0,0,0,-51,0,100,10,0,9,25,-45,100,10,-1,8,102,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507200 -0.127320,5.2,9.2,56
2026-09-14,18:33:43.800,-0.08,-0.19,-0.09,,7.6,0.0,0,0,-51,0,100,10,0,9,25,-45,100,10,-1,8,116,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507204 -0.127316,5.3,9.3,57
2026-09-14,18:33:44.000,-0.08,-0.19,-0.09,,7.6,0.0,0,0,-51,0,100,10,0,9,25,-45,100,10,-1,8,131,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507207 -0.127313,5.3,9.4,58
2026-09-14,18:33:44.200,-0.08,-0.19,-0.09,,7.6,0.0,0,0,-51,0,100,10,0,9,25,-45,100,10,-1,8,145,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507211 -0.127309,5.3,9.6,58
2026-09-14,18:33:44.400,-0.07,-0.19,-0.09,,7.6,0.0,0,0,-50,0,100,10,0,9,25,-45,100,10,-1,8,159,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507215 -0.127305,5.4,9.7,59
2026-09-14,18:33:44.600,-0.07,-0.19,-0.09,,7.6,0.0,0,0,-50,0,100,10,0,9,25,-45,100,10,-1,8,173,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507219 -0.127301,5.4,9.8,60
2026-09-14,18:33:44.800,-0.07,-0.19,-0.09,,7.6,0.0,0,0,-50,0,100,10,0,9,25,-45,100,10,-1,8,187,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507223 -0.127298,5.4,9.9,60
2026-09-14,18:33:45.000,-0.06,-0.18,-0.09,,7.6,0.0,0,0,-50,0,100,10,0,9,25,-45,100,10,-1,8,200,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507227 -0.127294,5.5,10.1,61
2026-09-14,18:33:45.200,-0.06,-0.18,-0.09,,7.6,0.0,0,0,-49,0,100,10,0,9,25,-45,100,10,-1,8,212,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507231 -0.127291,5.5,10.2,62
2026-09-14,18:33:45.400,-0.05,-0.18,-0.09,,7.6,0.0,0,0,-49,0,100,10,0,9,25,-45,100,10,-1,8,225,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507235 -0.127287,5.6,10.3,63
2026-09-14,18:33:45.600,-0.05,-0.18,-0.09,,7.6,0.0,0,0,-49,0,100,10,0,9,25,-45,100,10,-1,8,237,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507239 -0.127284,5.6,10.5,63
2026-09-14,18:33:45.800,-0.05,-0.18,-0.09,,7.6,0.0,0,0,-49,0,100,10,0,9,25,-45,100,10,-1,8,249,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507243 -0.127281,5.6,10.6,64
2026-09-14,18:33:46.000,-0.04,-0.17,-0.09,,7.6,0.0,0,0,-49,0,100,10,0,9,25,-45,100,10,-1,8,260,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507247 -0.127278,5.7,10.7,65
2026-09-14,18:33:46.200,-0.04,-0.17,-0.08,,7.6,0.0,0,0,-48,0,100,10,0,9,25,-45,100,10,-1,8,271,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507251 -0.127275,5.7,10.9,66
2026-09-14,18:33:46.400,-0.04,-0.17,-0.08,,7.6,0.0,0,0,-48,0,100,10,0,9,25,-45,100,10,-1,8,281,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507255 -0.127272,5.8,11.0,66
2026-09-14,18:33:46.600,-0.03,-0.17,-0.08,,7.6,0.0,0,0,-48,0,100,10,0,9,25,-45,100,10,-1,8,292,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507259 -0.127269,5.8,11.2,67
2026-09-14,18:33:46.800,-0.03,-0.17,-0.08,,7.6,0.0,0,0,-48,0,100,10,0,9,25,-45,100,10,-1,8,301,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507264 -0.127266,5.9,11.3,68
2026-09-14,18:33:47.000,-0.02,-0.16,-0.08,,7.6,0.0,0,0,-47,0,100,10,0,9,25,-45,100,10,-1,8,311,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507268 -0.127263,5.9,11.5,68
2026-09-14,18:33:47.200,-0.02,-0.16,-0.08,,7.6,0.0,0,0,-47,0,100,10,0,9,25,-45,100,10,-1,8,319,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507272 -0.127261,6.0,11.6,69
2026-09-14,18:33:47.400,-0.02,-0.16,-0.08,,7.6,0.0,0,0,-47,0,100,10,0,9,25,-45,100,10,-1,8,328,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507276 -0.127258,6.1,11.8,70
2026-09-14,18:33:47.600,-0.01,-0.16,-0.08,,7.6,0.0,0,0,-47,0,100,10,0,9,25,-45,100,10,-1,8,336,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507280 -0.127256,6.1,11.9,71
2026-09-14,18:33:47.800,-0.01,-0.15,-0.08,,7.6,0.0,0,0,-46,0,100,10,0,9,25,-45,100,10,-1,8,344,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507285 -0.127253,6.2,12.1,71
2026-09-14,18:33:48.000,-0.00,-0.15,-0.08,,7.6,0.0,0,0,-46,0,100,10,0,9,25,-45,100,10,-1,8,351,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507289 -0.127251,6.2,12.2,72
2026-09-14,18:33:48.200,-0.00,-0.15,-0.08,,7.6,0.0,0,0,-46,0,100,10,0,9,25,-45,100,10,-1,8,357,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507293 -0.127249,6.3,12.4,73
2026-09-14,18:33:48.400,0.00,-0.14,-0.08,,7.6,0.0,0,0,-46,0,100,10,0,9,25,-45,100,10,-1,8,363,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507298 -0.127247,6.4,12.5,73
2026-09-14,18:33:48.600,0.01,-0.14,-0.08,,7.6,0.0,0,0,-45,0,100,10,0,9,25,-45,100,10,-1,8,369,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507302 -0.127245,6.4,12.7,74
2026-09-14,18:33:48.800,0.01,-0.14,-0.08,,7.6,0.0,0,0,-45,0,100,10,0,9,25,-45,100,10,-1,8,374,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507306 -0.127243,6.5,12.8,75
2026-09-14,18:33:49.000,0.02,-0.14,-0.08,,7.6,0.0,0,0,-45,0,100,10,0,9,25,-45,100,10,-1,8,379,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507311 -0.127241,6.6,13.0,76
2026-09-14,18:33:49.200,0.02,-0.13,-0.07,,7.6,0.0,0,0,-45,0,100,10,0,9,25,-45,100,10,-1,8,384,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507315 -0.127239,6.6,13.1,76
2026-09-14,18:33:49.400,0.02,-0.13,-0.07,,7.6,0.0,0,0,-44,0,100,10,0,9,25,-45,100,10,-1,8,387,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507319 -0.127237,6.7,13.3,77
2026-09-14,18:33:49.600,0.03,-0.13,-0.07,,7.6,0.0,0,0,-44,0,100,10,0,9,25,-45,100,10,-1,8,391,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507324 -0.127236,6.8,13.4,78
2026-09-14,18:33:49.800,0.03,-0.12,-0.07,,7.6,0.0,0,0,-44,0,100,10,0,9,25,-45,100,10,-1,8,393,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507328 -0.127234,6.8,13.5,78
2026-09-14,18:33:50.000,0.03,-0.12,-0.07,,7.6,0.0,0,0,-44,0,100,10,0,9,25,-45,100,10,-1,8,396,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507333 -0.127233,6.9,13.7,79
2026-09-14,18:33:50.200,0.04,-0.12,-0.07,,7.6,0.0,0,0,-44,0,100,10,0,9,25,-45,100,10,-1,8,398,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507337 -0.127232,7.0,13.8,80
2026-09-14,18:33:50.400,0.04,-0.11,-0.07,,7.6,0.0,0,0,-43,0,100,10,0,9,25,-45,100,10,-1,8,399,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507342 -0.127230,7.0,14.0,81
2026-09-14,18:33:50.600,0.05,-0.11,-0.07,,7.6,0.0,0,0,-43,0,100,10,0,9,25,-45,100,10,-1,8,400,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507346 -0.127229,7.1,14.1,81
2026-09-14,18:33:50.800,0.05,-0.10,-0.07,,7.6,0.0,0,0,-43,0,100,10,0,9,25,-45,100,10,-1,8,400,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507350 -0.127228,7.2,14.2,82
2026-09-14,18:33:51.000,0.05,-0.10,-0.07,,7.6,0.0,0,0,-43,0,100,10,0,9,25,-45,100,10,-1,8,400,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507355 -0.127227,7.3,14.3,83
2026-09-14,18:33:51.200,0.06,-0.10,-0.07,,7.6,0.0,0,0,-42,0,100,10,0,9,25,-45,100,10,-1,8,399,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507359 -0.127226,7.3,14.5,84
2026-09-14,18:33:51.400,0.06,-0.09,-0.07,,7.6,0.0,0,0,-42,0,100,10,0,9,25,-45,100,10,-1,8,398,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507364 -0.127226,7.4,14.6,84
2026-09-14,18:33:51.600,0.06,-0.09,-0.06,,7.6,0.0,0,0,-42,0,100,10,0,9,25,-45,100,10,-1,8,396,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507368 -0.127225,7.5,14.7,85
2026-09-14,18:33:51.800,0.07,-0.09,-0.06,,7.6,0.0,0,0,-42,0,100,10,0,9,25,-45,100,10,-1,8,394,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507373 -0.127224,7.5,14.8,86
2026-09-14,18:33:52.000,0.07,-0.08,-0.06,,7.6,0.0,0,0,-41,0,100,10,0,9,25,-45,100,10,-1,8,391,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507377 -0.127224,7.6,14.9,86
2026-09-14,18:33:52.200,0.07,-0.08,-0.06,,7.6,0.0,0,0,-41,0,100,10,0,9,25,-45,100,10,-1,8,388,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507382 -0.127223,7.7,15.0,87
2026-09-14,18:33:52.400,0.08,-0.07,-0.06,,7.6,0.0,0,0,-41,0,100,10,0,9,25,-45,100,10,-1,8,385,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507386 -0.127223,7.8,15.1,88
2026-09-14,18:33:52.600,0.08,-0.07,-0.06,,7.6,0.0,0,0,-41,0,100,10,0,9,25,-45,100,10,-1,8,380,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507391 -0.127223,7.8,15.2,89
2026-09-14,18:33:52.800,0.08,-0.07,-0.06,,7.6,0.0,0,0,-40,0,100,10,0,9,25,-45,100,10,-1,8,376,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507395 -0.127223,7.9,15.3,89
2026-09-14,18:33:53.000,0.09,-0.06,-0.06,,7.6,0.0,0,0,-40,0,100,10,0,9,25,-45,100,10,-1,8,371,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507400 -0.127223,8.0,15.4,90
2026-09-14,18:33:53.200,0.09,-0.06,-0.06,,7.6,0.0,0,0,-40,0,100,10,0,9,25,-45,100,10,-1,8,365,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507405 -0.127223,8.1,15.4,91
2026-09-14,18:33:53.400,0.09,-0.05,-0.06,,7.6,0.0,0,0,-41,0,100,10,0,9,25,-45,100,10,-1,8,359,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507409 -0.127223,8.2,15.5,91
2026-09-14,18:33:53.600,0.10,-0.05,-0.06,,7.6,0.0,0,0,-41,0,100,10,0,9,25,-45,100,10,-1,8,352,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507414 -0.127223,8.2,15.6,92
2026-09-14,18:33:53.800,0.10,-0.05,-0.06,,7.6,0.0,0,0,-41,0,100,10,0,9,25,-45,100,10,-1,8,345,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507418 -0.127223,8.3,15.7,93
2026-09-14,18:33:54.000,0.10,-0.04,-0.05,,7.6,0.0,0,0,-41,0,100,10,0,9,25,-45,100,10,-1,8,338,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507423 -0.127224,8.4,15.7,94
2026-09-14,18:33:54.200,0.11,-0.04,-0.05,,7.6,0.0,0,0,-42,0,100,10,0,9,25,-45,100,10,-1,8,330,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507427 -0.127224,8.5,15.8,94
2026-09-14,18:33:54.400,0.11,-0.03,-0.05,,7.6,0.0,0,0,-42,0,100,10,0,9,25,-45,100,10,-1,8,322,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507432 -0.127225,8.5,15.8,95
2026-09-14,18:33:54.600,0.11,-0.03,-0.05,,7.6,0.0,0,0,-42,0,100,10,0,9,25,-45,100,10,-1,8,313,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507436 -0.127226,8.6,15.9,96
2026-09-14,18:33:54.800,0.11,-0.02,-0.05,,7.6,0.0,0,0,-42,0,100,10,0,9,25,-45,100,10,-1,8,304,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507441 -0.127226,8.7,15.9,96
2026-09-14,18:33:55.000,0.12,-0.02,-0.05,,7.6,0.0,0,0,-43,0,100,10,0,9,25,-45,100,10,-1,8,294,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507445 -0.127227,8.7,15.9,97
2026-09-14,18:33:55.200,0.12,-0.02,-0.05,,7.6,0.0,0,0,-43,0,100,10,0,9,25,-45,100,10,-1,8,284,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507450 -0.127228,8.8,16.0,98
2026-09-14,18:33:55.400,0.12,-0.01,-0.05,,7.6,0.0,0,0,-43,0,100,10,0,9,25,-45,100,10,-1,8,274,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507454 -0.127229,8.9,16.0,99
2026-09-14,18:33:55.600,0.12,-0.01,-0.05,,7.6,0.0,0,0,-43,0,100,10,0,9,25,-45,100,10,-1,8,263,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507458 -0.127230,9.0,16.0,99
2026-09-14,18:33:55.800,0.13,-0.00,-0.05,,7.6,0.0,0,0,-44,0,100,10,0,9,25,-45,100,10,-1,8,252,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507463 -0.127232,9.0,16.0,100
